battery_sn,data_date,q,dischar_sum,soh_bms,soh_v1,cal_soh_v2,is_abnormal,vol_diff,soc_diff,battery_type,soh_fit,health_level,group_size,cal_soh_v2_rank,remaining_km
0PFPBDCEA062,20260111,460,382005.2,89.0,86.97,,,,,,,,,,
0PFPBDCEA064,20260111,460,333879.3,90.0,,,,,,,,,,,
0PFPBDCEA069,20260111,460,329125.7,90.0,,,,,,,,,,,
0PFPBDCEA071,20260111,460,365385.6,95.0,88.64,,,,,,,,,,
0PFPBDCEA072,20260111,460,361858.1,90.0,87.61,,,,,,,,,,
0PFPBE13A006,20260111,460,359590.4,95.0,86.2,90.18,0.0,18.0,1.4,lhp284,91.94,B级良好,85.0,,527824.72
0PFPBE19A008,20260111,460,337894.2,95.0,85.2,,,,,,,,,,
0PFPBE2SA004,20260111,460,197949.8,98.0,,,,,,,,,,,
0PFPBE31A020,20260111,460,108198.8,98.0,,,,,,,,,,,
0PFPBE36A012,20260111,460,286027.4,96.0,88.54,,,,,,,,,,
0PFPBE38A026,20260111,460,244796.8,97.0,88.55,,,,,,,,,,
0PFPBE38A034,20260111,460,263961.5,97.0,89.37,,,,,,,,,,
0PFPBE3CA002,20260111,460,234041.6,98.0,88.38,,,,,,,,,,
0PFPBE3CA004,20260111,460,322242.1,96.0,,,,,,,,,,,
0PFPBE3CA005,20260111,460,330607.4,95.0,,,,,,,,,,,
0PFPBE72A015,20260111,460,106059.3,98.0,89.75,,,,,,,,,,
0PFPBE73A032,20260111,460,95261.5,98.0,,,,,,,,,,,
0PFPBE76A023,20260111,460,86412.7,98.0,,,,,,,,,,,
0PFPBE9TA002,20260114,460,167275.9,98.0,93.95,,,,,,,,,,
0PFPBE9TA002,20260117,460,168239.3,98.0,90.85,,,,,,,,,,
0PFPBE9TA002,20260113,460,167006.1,98.0,91.74,,,,,,,,,,
0PFBBD9CA001,20260120,460,264432.3,97.0,88.51,,,,,,,,,,
0PFBBD9HA002,20260120,460,179304.9,92.0,88.96,,,,,,,,,,
0PFBBD9MA002,20260120,460,208044.6,98.0,87.7,,,,,,,,,,
0PFBBD9NA006,20260120,460,302523.0,90.0,,,,,,,,,,,
0PFBBD9SA003,20260120,460,244016.8,98.0,,,,,,,,,,,
0PFBBDA0A040,20260120,460,115061.4,94.0,,,,,,,,,,,
0PFBBDA7A003,20260120,460,344920.9,96.0,,,,,,,,,,,
0PFBBDA8A001,20260120,460,270859.7,97.0,,,,,,,,,,,
0PFBBDACA002,20260120,460,348370.5,90.0,,,,,,,,,,,
0PFBBDACA003,20260120,460,376513.3,95.0,88.99,,,,,,,,,,
0PFBBDAFA011,20260120,460,422073.6,94.0,,,,,,,,,,,
0PFBBDAGA004,20260120,460,325258.2,96.0,,,,,,,,,,,
0PFBBDAHA001,20260120,460,259046.4,97.0,86.49,,,,,,,,,,
0PFBBDAJA014,20260120,460,279043.0,97.0,90.25,,,,,,,,,,
0PFBBDAKA010,20260120,460,401393.6,88.0,,,,,,,,,,,
0PFBBDARA005,20260120,460,345433.9,95.0,,,,,,,,,,,
0PFBBDARA006,20260120,460,310141.4,96.0,88.39,,,,,,,,,,
0PFBBDARA008,20260120,460,316634.5,96.0,86.9,,,,,,,,,,
0PFBBDB1A008,20260120,460,474756.7,92.0,85.13,,,,,,,,,,
0PFBBDB1A019,20260120,460,374282.9,94.0,86.19,91.87,0.0,13.0,1.24,lhp284,91.82,B级良好,85.0,,719167.72
0PFBBDB2A005,20260120,460,333099.5,95.0,88.63,,,,,,,,,,
0PFBBDB2A016,20260120,460,254108.4,97.0,,,,,,,,,,,
0PFBBDB3A004,20260120,460,288299.3,97.0,89.9,,,,,,,,,,
0PFBBDB4A003,20260120,460,303912.1,97.0,85.73,92.49,0.0,17.0,2.89,lhp284,91.52,B级良好,85.0,58.33,650084.0
0PFBBDB4A006,20260120,460,266653.1,98.0,89.04,,,,,,,,,,
0PFBBDB4A010,20260120,460,322638.1,97.0,,,,,,,,,,,
0PFBBDB4A025,20260120,460,327755.7,95.0,,,,,,,,,,,
0PFBBDB5A010,20260120,460,244275.2,98.0,,,,,,,,,,,
0PFBBDB5A012,20260120,460,182057.0,98.0,87.95,,,,,,,,,,
0PFBBDB9A003,20260120,460,256327.5,98.0,87.84,,,,,,,,,,
0PFBBDB9A008,20260120,460,91102.3,98.0,91.06,,,,,,,,,,
0PFBBDB9A013,20260120,460,186201.5,98.0,89.86,,,,,,,,,,
0PFBBDBAA015,20260120,460,44024.5,99.0,,,,,,,,,,,
0PFBBDBBA002,20260120,460,412039.8,94.0,85.33,,,,,,,,,,
0PFBBDBEA026,20260120,460,159147.2,98.0,,,,,,,,,,,
0PFBBDBEA031,20260120,460,287919.9,96.0,,,,,,,,,,,
0PFBBDBEA040,20260120,460,157320.3,98.0,90.29,,,,,,,,,,
0PFBBDBFA001,20260120,460,150229.7,98.0,90.49,,,,,,,,,,
0PFBBDBJA013,20260120,460,335757.1,96.0,,,,,,,,,,,
0PFBBDBRA013,20260120,460,140368.9,98.0,,,,,,,,,,,
0PFBBDBSA057,20260120,460,155903.8,98.0,90.55,,,,,,,,,,
0PFBBDBVA006,20260120,460,329233.2,95.0,,,,,,,,,,,
0PFBBDBXA010,20260120,460,412669.1,94.0,,,,,,,,,,,
0PFBBDBXA036,20260120,460,37993.8,99.0,97.44,,,,,,,,,,
0PFBBDBYA036,20260120,460,296149.5,96.0,87.24,,,,,,,,,,
0PFBBDC1A033,20260120,460,46532.1,99.0,92.08,,,,,,,,,,
0PFBBDC7A024,20260120,460,241652.8,97.0,,,,,,,,,,,
0PFBBDC7A029,20260120,460,174319.0,98.0,88.62,,,,,,,,,,
0PFBBDCBA011,20260120,460,314586.3,96.0,,,,,,,,,,,
0PFBBDCBA013,20260120,460,37555.1,99.0,,,,,,,,,,,
0PFBBDCCA021,20260120,460,335156.0,95.0,,,,,,,,,,,
0PFBBDCHA037,20260120,460,164010.5,92.0,,,,,,,,,,,
0PFBBDCJA008,20260120,460,153866.5,98.0,,,,,,,,,,,
0PFBBDCKA034,20260120,460,136530.9,98.0,,,,,,,,,,,
0PFBBDCMA013,20260120,460,456128.0,93.0,85.16,,,,,,,,,,
0PFBBDCNA002,20260120,460,343500.3,95.0,87.58,,,,,,,,,,
0PFBBDCNA020,20260120,460,341185.8,95.0,88.47,90.74,0.0,19.0,-2.2,lhp284,92.06,B级良好,85.0,,545834.12
0PFBBDCNA022,20260120,460,348312.0,95.0,86.09,,,,,,,,,,
0PFBBDCNA025,20260120,460,317270.0,96.0,,,,,,,,,,,
0PFBBDCNA038,20260120,460,322283.1,96.0,,,,,,,,,,,
0PFBBDCVA001,20260120,460,314633.6,96.0,,,,,,,,,,,
0PFBBDCVA010,20260120,460,199816.7,98.0,,,,,,,,,,,
0PFPBDCEA062,20260120,460,386982.6,89.0,,,,,,,,,,,
0PFPBDCEA064,20260120,460,337221.0,90.0,85.34,,,,,,,,,,
0PFPBDCEA069,20260120,460,330102.6,90.0,,,,,,,,,,,
0PFPBDCEA071,20260120,460,368539.3,95.0,,,,,,,,,,,
0PFPBDCEA072,20260120,460,365207.2,90.0,,,,,,,,,,,
0PFPBE13A006,20260120,460,361591.6,95.0,,,,,,,,,,,
0PFPBE19A008,20260120,460,342622.1,95.0,,,,,,,,,,,
0PFPBE2SA004,20260120,460,202089.2,98.0,88.56,,,,,,,,,,
0PFPBE31A020,20260120,460,110491.8,98.0,89.77,,,,,,,,,,
0PFPBE36A012,20260120,460,292339.9,96.0,88.94,,,,,,,,,,
0PFPBE38A026,20260120,460,250997.9,97.0,,,,,,,,,,,
0PFPBE38A034,20260120,460,270639.6,97.0,86.54,,,,,,,,,,
0PFPBE3CA002,20260120,460,239987.9,98.0,124.97,,,,,,,,,,
0PFPBE3CA004,20260120,460,324986.9,95.0,,,,,,,,,,,
0PFPBE3CA005,20260120,460,333729.2,95.0,,,,,,,,,,,
0PFPBE72A015,20260120,460,109527.7,98.0,90.98,,,,,,,,,,
0PFPBE73A032,20260120,460,97604.4,98.0,93.57,,,,,,,,,,
0PFPBE76A023,20260120,460,87943.1,98.0,,,,,,,,,,,
0PFPBE9TA002,20260111,460,166416.2,98.0,91.95,,,,,,,,,,
0PFPBE9TA002,20260120,460,168919.6,98.0,,,,,,,,,,,
0PFBBD9CA001,20260131,460,271037.5,97.0,89.01,,,,,,,,,,
0PFBBD9HA002,20260131,460,183128.8,92.0,88.96,,,,,,,,,,
0PFBBD9MA002,20260131,460,211069.4,98.0,89.42,,,,,,,,,,
0PFBBD9NA006,20260131,460,306040.1,90.0,,,,,,,,,,,
0PFBBD9SA003,20260131,460,245378.2,98.0,,,,,,,,,,,
0PFBBDA0A040,20260131,460,121983.9,94.0,93.62,,,,,,,,,,
0PFBBDA7A003,20260131,460,350799.1,96.0,,,,,,,,,,,
0PFBBDA8A001,20260131,460,277527.7,97.0,87.2,,,,,,,,,,
0PFBBDACA002,20260131,460,349784.3,90.0,,,,,,,,,,,
0PFBBDACA003,20260131,460,379792.8,95.0,,,,,,,,,,,
0PFBBDAFA011,20260131,460,425299.2,94.0,87.1,,,,,,,,,,
0PFBBDAGA004,20260131,460,330110.8,96.0,,,,,,,,,,,
0PFBBDAHA001,20260131,460,262828.8,97.0,90.36,,,,,,,,,,
0PFBBDAJA014,20260131,460,285814.9,97.0,87.21,,,,,,,,,,
0PFBBDAKA008,20260131,460,132142.1,98.0,,,,,,,,,,,
0PFBBDAKA010,20260131,460,403363.6,88.0,,,,,,,,,,,
0PFBBDARA005,20260131,460,352425.5,95.0,,,,,,,,,,,
0PFBBDARA006,20260131,460,315172.4,96.0,,,,,,,,,,,
0PFBBDARA008,20260131,460,321756.1,96.0,88.65,,,,,,,,,,
0PFBBDB1A008,20260131,460,481760.5,92.0,,,,,,,,,,,
0PFBBDB1A019,20260131,460,378358.5,94.0,85.1,,,,,,,,,,
0PFBBDB2A005,20260131,460,340245.1,95.0,,,,,,,,,,,
0PFBBDB2A016,20260131,460,260403.9,97.0,,,,,,,,,,,
0PFBBDB3A004,20260131,460,293666.6,97.0,90.89,,,,,,,,,,
0PFBBDB4A003,20260131,460,309448.7,97.0,,,,,,,,,,,
0PFBBDB4A006,20260131,460,273330.5,97.0,91.85,,,,,,,,,,
0PFBBDB4A010,20260131,460,328369.7,96.0,87.81,,,,,,,,,,
0PFBBDB4A025,20260131,460,334117.7,95.0,87.74,,,,,,,,,,
0PFBBDB5A010,20260131,460,247454.2,98.0,,,,,,,,,,,
0PFBBDB5A012,20260131,460,186299.9,98.0,,,,,,,,,,,
0PFBBDB9A003,20260131,460,259816.4,98.0,,,,,,,,,,,
0PFBBDB9A008,20260131,460,96089.4,98.0,,,,,,,,,,,
0PFBBDB9A013,20260131,460,189676.5,98.0,90.19,,,,,,,,,,
0PFBBDBAA015,20260131,460,47160.2,99.0,94.99,,,,,,,,,,
0PFBBDBBA002,20260131,460,415249.8,94.0,84.74,,,,,,,,,,
0PFBBDBEA026,20260131,460,165668.3,98.0,,,,,,,,,,,
0PFBBDBEA031,20260131,460,290656.9,96.0,88.9,,,,,,,,,,
0PFBBDBEA040,20260131,460,160777.8,98.0,92.08,,,,,,,,,,
0PFBBDBFA001,20260131,460,155073.5,98.0,90.26,,,,,,,,,,
0PFBBDBJA013,20260131,460,342468.7,96.0,88.37,,,,,,,,,,
0PFBBDBRA013,20260131,460,145718.6,98.0,,,,,,,,,,,
0PFBBDBSA057,20260131,460,161252.1,98.0,91.6,,,,,,,,,,
0PFBBDBVA006,20260131,460,334784.2,95.0,84.02,,,,,,,,,,
0PFBBDBXA036,20260131,460,43383.8,99.0,94.75,,,,,,,,,,
0PFBBDBYA036,20260131,460,300237.4,96.0,,,,,,,,,,,
0PFBBDC1A033,20260131,460,48157.8,99.0,,,,,,,,,,,
0PFBBDC7A024,20260131,460,246413.5,97.0,88.9,,,,,,,,,,
0PFBBDC7A029,20260131,460,183076.0,98.0,84.43,,,,,,,,,,
0PFBBDCBA011,20260131,460,321807.0,96.0,,,,,,,,,,,
0PFBBDCBA013,20260131,460,40511.4,99.0,,,,,,,,,,,
0PFBBDCCA021,20260131,460,340436.1,95.0,86.68,,,,,,,,,,
0PFBBDCGA034,20260131,460,210656.0,98.0,,,,,,,,,,,
0PFBBDCHA037,20260131,460,165785.8,92.0,,,,,,,,,,,
0PFBBDCJA008,20260131,460,161542.4,98.0,,,,,,,,,,,
0PFBBDCKA034,20260131,460,141339.5,98.0,92.25,,,,,,,,,,
0PFBBDCMA013,20260131,460,463086.3,93.0,83.16,,,,,,,,,,
0PFBBDCNA002,20260131,460,347983.6,95.0,,,,,,,,,,,
0PFBBDCNA020,20260131,460,345427.6,95.0,84.2,,,,,,,,,,
0PFBBDCNA022,20260131,460,352873.0,95.0,,,,,,,,,,,
0PFBBDCNA025,20260131,460,319444.6,96.0,86.77,,,,,,,,,,
0PFBBDCNA038,20260131,460,327833.7,96.0,83.36,,,,,,,,,,
0PFBBDCVA001,20260131,460,318912.5,96.0,,,,,,,,,,,
0PFBBDCVA010,20260131,460,203616.2,98.0,87.79,,,,,,,,,,
0PFPBDCEA062,20260131,460,388702.8,89.0,,,,,,,,,,,
0PFPBDCEA064,20260131,460,341172.1,90.0,,,,,,,,,,,
0PFPBDCEA069,20260131,460,332095.0,90.0,87.43,,,,,,,,,,
0PFPBDCEA071,20260131,460,373861.1,95.0,,,,,,,,,,,
0PFPBDCEA072,20260131,460,369569.8,90.0,87.53,,,,,,,,,,
0PFPBE13A006,20260131,460,363334.5,95.0,,,,,,,,,,,
0PFPBE19A008,20260131,460,349226.6,95.0,85.51,,,,,,,,,,
0PFPBE2SA004,20260131,460,206587.4,98.0,88.04,,,,,,,,,,
0PFPBE31A020,20260131,460,113213.1,98.0,,,,,,,,,,,
0PFPBE36A012,20260131,460,301070.6,96.0,86.98,,,,,,,,,,
0PFPBE38A026,20260131,460,256302.6,97.0,,,,,,,,,,,
0PFPBE38A034,20260131,460,279165.8,96.0,88.73,,,,,,,,,,
0PFPBE3CA002,20260131,460,247018.1,98.0,88.32,,,,,,,,,,
0PFPBE3CA004,20260131,460,325004.9,95.0,,,,,,,,,,,
0PFPBE3CA005,20260131,460,335117.9,95.0,,,,,,,,,,,
0PFPBE72A015,20260131,460,114185.5,98.0,91.89,,,,,,,,,,
0PFPBE73A032,20260131,460,100725.2,98.0,,,,,,,,,,,
0PFPBE76A023,20260131,460,90254.7,98.0,,,,,,,,,,,
0PFPBE9TA002,20260131,460,173495.8,98.0,90.93,,,,,,,,,,
0PFBBD9CA001,20260129,460,270604.3,97.0,89.65,,,,,,,,,,
0PFBBD9HA002,20260129,460,182656.7,92.0,,,,,,,,,,,
0PFBBD9MA002,20260129,460,210869.3,98.0,,,,,,,,,,,
0PFBBD9NA006,20260129,460,306040.1,90.0,,,,,,,,,,,
0PFBBD9SA003,20260129,460,245378.2,98.0,,,,,,,,,,,
0PFBBDA0A040,20260129,460,120975.9,94.0,,,,,,,,,,,
0PFBBDA7A003,20260129,460,350623.6,96.0,,,,,,,,,,,
0PFBBDA8A001,20260129,460,277263.1,97.0,88.32,,,,,,,,,,
0PFBBDACA002,20260129,460,349783.7,90.0,86.14,,,,,,,,,,
0PFBBDACA003,20260129,460,379266.2,95.0,84.18,,,,,,,,,,
0PFBBDAFA011,20260129,460,424917.9,94.0,,,,,,,,,,,
0PFBBDAGA004,20260129,460,329924.6,96.0,,,,,,,,,,,
0PFBBDAHA001,20260129,460,261730.2,97.0,86.97,,,,,,,,,,
0PFBBDAJA014,20260129,460,285237.9,97.0,90.15,90.51,0.0,9.0,0.98,lhp284,90.77,B级良好,85.0,,440330.37
0PFBBDAKA008,20260129,460,131748.5,98.0,87.36,,,,,,,,,,
0PFBBDAKA010,20260129,460,403159.6,88.0,86.93,,,,,,,,,,
0PFBBDARA005,20260129,460,351164.8,95.0,,,,,,,,,,,
0PFBBDARA006,20260129,460,314499.8,96.0,,,,,,,,,,,
0PFBBDARA008,20260129,460,321067.4,96.0,,,,,,,,,,,
0PFBBDB1A008,20260129,460,481149.0,92.0,82.71,,,,,,,,,,
0PFBBDB1A019,20260129,460,377671.1,94.0,,,,,,,,,,,
0PFBBDB2A005,20260129,460,339386.0,95.0,,,,,,,,,,,
0PFBBDB2A016,20260129,460,259995.2,97.0,90.22,,,,,,,,,,
0PFBBDB3A004,20260129,460,292199.9,97.0,,,,,,,,,,,
0PFBBDB4A003,20260129,460,309063.5,97.0,86.64,,,,,,,,,,
0PFBBDB4A006,20260129,460,272061.8,97.0,88.97,,,,,,,,,,
0PFBBDB4A010,20260129,460,328058.1,96.0,89.42,,,,,,,,,,
0PFBBDB4A025,20260129,460,333290.2,95.0,85.8,,,,,,,,,,
0PFBBDB5A010,20260129,460,246870.0,98.0,,,,,,,,,,,
0PFBBDB5A012,20260129,460,185559.4,98.0,91.0,,,,,,,,,,
0PFBBDB9A003,20260129,460,259816.4,98.0,,,,,,,,,,,
0PFBBDB9A008,20260129,460,95315.5,98.0,196.04,,,,,,,,,,
0PFBBDB9A013,20260129,460,188974.9,98.0,89.06,,,,,,,,,,
0PFBBDBAA015,20260129,460,46760.5,99.0,,,,,,,,,,,
0PFBBDBBA002,20260129,460,414871.0,94.0,85.48,,,,,,,,,,
0PFBBDBEA026,20260129,460,165441.2,98.0,92.49,,,,,,,,,,
0PFBBDBEA031,20260129,460,289843.3,96.0,89.37,,,,,,,,,,
0PFBBDBEA040,20260129,460,160049.7,98.0,92.11,,,,,,,,,,
0PFBBDBFA001,20260129,460,153990.5,98.0,89.26,,,,,,,,,,
0PFBBDBJA013,20260129,460,341177.4,96.0,88.13,,,,,,,,,,
0PFBBDBRA013,20260129,460,145293.6,98.0,91.69,,,,,,,,,,
0PFBBDBSA057,20260129,460,160276.9,98.0,91.35,,,,,,,,,,
0PFBBDBVA006,20260129,460,333674.0,95.0,,,,,,,,,,,
0PFBBDBXA010,20260129,460,412699.1,94.0,,,,,,,,,,,
0PFBBDBXA036,20260129,460,42509.2,99.0,96.67,,,,,,,,,,
0PFBBDBYA036,20260129,460,299775.5,96.0,,,,,,,,,,,
0PFBBDC1A033,20260129,460,48099.5,99.0,,,,,,,,,,,
0PFBBDC7A024,20260129,460,245387.7,97.0,92.23,,,,,,,,,,
0PFBBDC7A029,20260129,460,181648.8,98.0,90.43,,,,,,,,,,
0PFBBDCBA011,20260129,460,321408.6,96.0,,,,,,,,,,,
0PFBBDCBA013,20260129,460,39999.0,99.0,,,,,,,,,,,
0PFBBDCCA021,20260129,460,340204.7,95.0,89.97,,,,,,,,,,
0PFBBDCGA034,20260129,460,209985.2,98.0,,,,,,,,,,,
0PFBBDCHA037,20260129,460,165533.0,92.0,,,,,,,,,,,
0PFBBDCJA008,20260129,460,160666.5,98.0,90.58,,,,,,,,,,
0PFBBDCKA034,20260129,460,140634.4,98.0,89.05,,,,,,,,,,
0PFBBDCMA013,20260129,460,461855.2,93.0,85.43,,,,,,,,,,
0PFBBDCNA002,20260129,460,347797.5,95.0,88.73,,,,,,,,,,
0PFBBDCNA020,20260129,460,344831.0,95.0,,,,,,,,,,,
0PFBBDCNA022,20260129,460,352148.3,95.0,87.76,,,,,,,,,,
0PFBBDCNA025,20260129,460,318987.2,96.0,,,,,,,,,,,
0PFBBDCNA038,20260129,460,326764.0,96.0,,,,,,,,,,,
0PFBBDCVA001,20260129,460,318912.5,96.0,87.67,,,,,,,,,,
0PFBBDCVA010,20260129,460,203124.2,98.0,88.21,,,,,,,,,,
0PFPBDCEA062,20260129,460,388452.5,89.0,86.31,,,,,,,,,,
0PFPBDCEA064,20260129,460,340110.0,90.0,85.6,,,,,,,,,,
0PFPBDCEA069,20260129,460,331636.8,90.0,,,,,,,,,,,
0PFPBDCEA071,20260129,460,373778.7,95.0,83.51,,,,,,,,,,
0PFPBDCEA072,20260129,460,369201.6,90.0,,,,,,,,,,,
0PFPBE13A006,20260129,460,362662.1,95.0,86.93,,,,,,,,,,
0PFPBE19A008,20260129,460,348581.5,95.0,88.65,,,,,,,,,,
0PFPBE2SA004,20260129,460,205696.0,98.0,,,,,,,,,,,
0PFPBE31A020,20260129,460,113190.1,98.0,93.39,,,,,,,,,,
0PFPBE36A012,20260129,460,299405.6,96.0,85.15,,,,,,,,,,
0PFPBE38A026,20260129,460,256258.0,97.0,88.93,,,,,,,,,,
0PFPBE38A034,20260129,460,277363.4,96.0,87.92,,,,,,,,,,
0PFPBE3CA002,20260129,460,246833.2,98.0,89.92,,,,,,,,,,
0PFPBE3CA004,20260129,460,324990.6,95.0,,,,,,,,,,,
0PFPBE3CA005,20260129,460,335117.9,95.0,,,,,,,,,,,
0PFPBE72A015,20260129,460,112993.5,98.0,93.09,,,,,,,,,,
0PFPBE73A032,20260129,460,99999.5,98.0,,,,,,,,,,,
0PFPBE76A023,20260129,460,89661.1,98.0,90.75,,,,,,,,,,
0PFBBD9CA001,20260125,460,267380.3,97.0,,,,,,,,,,,
0PFBBD9HA002,20260125,460,181731.0,92.0,87.95,,,,,,,,,,
0PFBBD9MA002,20260125,460,209541.8,98.0,,,,,,,,,,,
0PFBBD9NA006,20260125,460,305166.8,90.0,,,,,,,,,,,
0PFBBD9SA003,20260125,460,245378.2,98.0,,,,,,,,,,,
0PFBBDA0A040,20260125,460,117911.2,94.0,,,,,,,,,,,
0PFBBDA7A003,20260125,460,348763.0,96.0,89.39,,,,,,,,,,
0PFBBDA8A001,20260125,460,274445.1,97.0,,,,,,,,,,,
0PFBBDACA002,20260125,460,349365.7,90.0,,,,,,,,,,,
0PFBBDACA003,20260125,460,378176.0,95.0,,,,,,,,,,,
0PFBBDAFA011,20260125,460,424274.6,94.0,84.59,,,,,,,,,,
0PFBBDAGA004,20260125,460,328589.8,96.0,,,,,,,,,,,
0PFBBDAHA001,20260125,460,260269.5,97.0,87.46,,,,,,,,,,
0PFBBDAJA014,20260125,460,282643.1,97.0,89.02,,,,,,,,,,
0PFBBDAKA008,20260125,460,130253.2,98.0,89.75,,,,,,,,,,
0PFBBDAKA010,20260125,460,402295.5,88.0,,,,,,,,,,,
0PFBBDARA005,20260125,460,348717.3,95.0,87.31,,,,,,,,,,
0PFBBDARA006,20260125,460,313285.5,96.0,,,,,,,,,,,
0PFBBDARA008,20260125,460,319808.5,96.0,87.75,,,,,,,,,,
0PFBBDB1A008,20260125,460,478189.4,92.0,84.65,,,,,,,,,,
0PFBBDB1A019,20260125,460,376271.9,94.0,87.58,,,,,,,,,,
0PFBBDB2A005,20260125,460,336850.5,95.0,,,,,,,,,,,
0PFBBDB2A016,20260125,460,257932.5,97.0,87.14,,,,,,,,,,
0PFBBDB3A004,20260125,460,291075.4,97.0,,,,,,,,,,,
0PFBBDB4A003,20260125,460,306294.9,97.0,88.87,,,,,,,,,,
0PFBBDB4A006,20260125,460,269599.8,98.0,,,,,,,,,,,
0PFBBDB4A010,20260125,460,324811.6,96.0,87.12,,,,,,,,,,
0PFBBDB4A025,20260125,460,331147.5,95.0,,,,,,,,,,,
0PFBBDB5A010,20260125,460,245881.8,98.0,,,,,,,,,,,
0PFBBDB5A012,20260125,460,183219.5,98.0,,,,,,,,,,,
0PFBBDB9A003,20260125,460,259705.4,98.0,87.78,,,,,,,,,,
0PFBBDB9A008,20260125,460,93471.9,98.0,91.83,,,,,,,,,,
0PFBBDB9A013,20260125,460,188126.1,98.0,88.64,,,,,,,,,,
0PFBBDBAA015,20260125,460,45500.4,99.0,95.79,,,,,,,,,,
0PFBBDBBA002,20260125,460,413751.7,94.0,86.27,,,,,,,,,,
0PFBBDBEA026,20260125,460,162580.2,98.0,87.51,,,,,,,,,,
0PFBBDBEA031,20260125,460,289624.2,96.0,,,,,,,,,,,
0PFBBDBEA040,20260125,460,158355.8,98.0,,,,,,,,,,,
0PFBBDBFA001,20260125,460,152070.8,98.0,91.61,,,,,,,,,,
0PFBBDBJA013,20260125,460,338857.1,96.0,,,,,,,,,,,
0PFBBDBRA013,20260125,460,143386.7,98.0,90.36,,,,,,,,,,
0PFBBDBSA057,20260125,460,158440.9,98.0,,,,,,,,,,,
0PFBBDBVA006,20260125,460,331810.4,95.0,85.02,,,,,,,,,,
0PFBBDBXA010,20260125,460,412699.1,94.0,,,,,,,,,,,
0PFBBDBXA036,20260125,460,40658.7,99.0,96.13,,,,,,,,,,
0PFBBDBYA036,20260125,460,298776.0,96.0,,,,,,,,,,,
0PFBBDC1A033,20260125,460,47308.2,99.0,95.08,,,,,,,,,,
0PFBBDC7A024,20260125,460,243570.8,97.0,89.79,,,,,,,,,,
0PFBBDC7A029,20260125,460,178529.0,98.0,89.86,,,,,,,,,,
0PFBBDCBA011,20260125,460,318569.1,96.0,87.61,,,,,,,,,,
0PFBBDCBA013,20260125,460,39123.4,99.0,,,,,,,,,,,
0PFBBDCCA021,20260125,460,338621.0,95.0,,,,,,,,,,,
0PFBBDCHA037,20260125,460,164889.7,92.0,88.16,,,,,,,,,,
0PFBBDCJA008,20260125,460,158035.0,98.0,94.2,,,,,,,,,,
0PFBBDCKA034,20260125,460,138609.4,98.0,,,,,,,,,,,
0PFBBDCMA013,20260125,460,460122.2,93.0,83.49,,,,,,,,,,
0PFBBDCNA002,20260125,460,346105.5,95.0,,,,,,,,,,,
0PFBBDCNA020,20260125,460,343198.8,95.0,84.12,,,,,,,,,,
0PFBBDCNA022,20260125,460,350385.6,95.0,85.79,,,,,,,,,,
0PFBBDCNA025,20260125,460,318510.1,96.0,89.06,,,,,,,,,,
0PFBBDCNA038,20260125,460,324906.5,96.0,84.98,,,,,,,,,,
0PFBBDCVA001,20260125,460,316767.4,96.0,,,,,,,,,,,
0PFBBDCVA010,20260125,460,200840.2,98.0,89.8,,,,,,,,,,
0PFPBDCEA062,20260125,460,387104.4,89.0,,,,,,,,,,,
0PFPBDCEA064,20260125,460,339589.1,90.0,86.31,,,,,,,,,,
0PFPBDCEA069,20260125,460,330574.6,90.0,,,,,,,,,,,
0PFPBDCEA071,20260125,460,371190.2,95.0,,,,,,,,,,,
0PFPBDCEA072,20260125,460,367397.6,90.0,,,,,,,,,,,
0PFPBE13A006,20260125,460,362261.9,95.0,,,,,,,,,,,
0PFPBE19A008,20260125,460,345910.9,95.0,87.4,,,,,,,,,,
0PFPBE2SA004,20260125,460,204381.8,98.0,89.53,,,,,,,,,,
0PFPBE31A020,20260125,460,112030.1,98.0,89.42,,,,,,,,,,
0PFPBE36A012,20260125,460,296345.1,96.0,88.12,,,,,,,,,,
0PFPBE38A026,20260125,460,253587.6,97.0,,,,,,,,,,,
0PFPBE38A034,20260125,460,274777.5,97.0,87.58,,,,,,,,,,
0PFPBE3CA002,20260125,460,244046.8,98.0,90.17,,,,,,,,,,
0PFPBE3CA004,20260125,460,324990.6,95.0,,,,,,,,,,,
0PFPBE3CA005,20260125,460,335116.6,95.0,92.96,,,,,,,,,,
0PFPBE72A015,20260125,460,111810.2,98.0,91.24,,,,,,,,,,
0PFPBE73A032,20260125,460,98973.8,98.0,,,,,,,,,,,
0PFPBE76A023,20260125,460,89278.6,98.0,,,,,,,,,,,
0PFBBD9CA001,20260123,460,266111.6,97.0,86.01,,,,,,,,,,
0PFBBD9HA002,20260123,460,180639.1,92.0,89.18,,,,,,,,,,
0PFBBD9MA002,20260123,460,209147.5,98.0,90.75,,,,,,,,,,
0PFBBD9NA006,20260123,460,304095.6,90.0,89.46,,,,,,,,,,
0PFBBD9SA003,20260123,460,245378.2,98.0,,,,,,,,,,,
0PFBBDA0A040,20260123,460,116981.5,94.0,92.66,,,,,,,,,,
0PFBBDA7A003,20260123,460,346717.2,96.0,90.12,,,,,,,,,,
0PFBBDA8A001,20260123,460,272968.4,97.0,87.37,,,,,,,,,,
0PFBBDACA002,20260123,460,349365.7,90.0,,,,,,,,,,,
